customer_id,coupon_id,start_date,item_id_count,selling_price_sum,selling_price_mean,selling_price_std,other_discount_sum,other_discount_mean,coupon_discount_sum,coupon_discount_mean,coupon_applied_sum,coupon_applied_mean
959,796,2013-05-19,1,237.23,237.23,,47.73,47.73,0.0,0.0,0.0,0.0
959,838,2013-09-07,1,71.24,71.24,,45.95,45.95,0.0,0.0,0.0,0.0
959,840,2013-09-07,1,71.24,71.24,,45.95,45.95,0.0,0.0,0.0,0.0
959,898,2013-08-10,1,26.71,26.71,,34.91,34.91,8.9,8.9,1.0,1.0
959,1065,2013-05-19,4,241.14999999999998,60.287499999999994,44.935140944105946,13.54,3.385,0.0,0.0,0.0,0.0
960,868,2012-10-08,2,287.1,143.55,32.24406922210655,107.22,53.61,0.0,0.0,0.0,0.0
961,32,2013-08-10,1,220.49,220.49,,0.0,0.0,0.0,0.0,0.0,0.0
962,31,2013-08-10,22,2338.8,106.30909090909091,63.399961912944164,364.76,16.58,0.0,0.0,0.0,0.0
962,33,2013-08-10,5,568.49,113.69800000000001,29.618286074653273,312.38,62.476,0.0,0.0,0.0,0.0
962,37,2013-09-16,1,191.64,191.64,,0.0,0.0,0.0,0.0,0.0,0.0
962,44,2013-10-21,3,347.28999999999996,115.76333333333332,13.645571931338507,41.68,13.893333333333333,17.81,5.9366666666666665,1.0,0.3333333333333333
962,105,2013-03-11,1,127.52,127.52,,0.0,0.0,0.0,0.0,0.0,0.0
962,241,2013-09-16,1,71.24,71.24,,13.54,13.54,0.0,0.0,0.0,0.0
962,288,2013-08-10,1,71.24,71.24,,35.26,35.26,0.0,0.0,0.0,0.0
962,452,2013-09-16,1,50.94,50.94,,34.2,34.2,0.0,0.0,0.0,0.0
962,514,2013-08-10,2,234.74,117.37,85.88518964291805,56.279999999999994,28.139999999999997,0.0,0.0,0.0,0.0
962,578,2013-03-11,1,63.76,63.76,,10.69,10.69,0.0,0.0,0.0,0.0
962,596,2013-10-21,2,231.88,115.94,11.836967517062812,6.06,3.03,0.0,0.0,0.0,0.0
962,597,2012-10-08,1,118.61,118.61,,51.65,51.65,0.0,0.0,0.0,0.0
962,599,2013-10-08,1,124.31,124.31,,0.0,0.0,0.0,0.0,0.0,0.0
962,618,2013-10-08,1,156.73,156.73,,0.0,0.0,0.0,0.0,0.0,0.0
962,902,2013-02-16,2,228.32,114.16,18.89389319330455,21.02,10.51,17.81,8.905,1.0,0.5
962,932,2013-10-08,3,128.24,42.74666666666667,24.6759505051646,14.24,4.746666666666667,0.0,0.0,0.0,0.0
962,942,2013-08-10,1,106.86,106.86,,56.28,56.28,0.0,0.0,0.0,0.0
962,1059,2013-05-19,1,177.74,177.74,,21.37,21.37,0.0,0.0,0.0,0.0
962,1079,2013-09-16,1,92.26,92.26,,0.0,0.0,0.0,0.0,0.0,0.0
962,1079,2013-10-21,1,92.26,92.26,,0.0,0.0,0.0,0.0,0.0,0.0
962,1109,2013-10-21,2,125.03,62.515,4.787112908632927,6.77,3.385,0.0,0.0,0.0,0.0
963,6,2013-02-16,13,1149.46,88.42,50.2444361762242,189.86,14.604615384615386,0.0,0.0,0.0,0.0
963,21,2013-05-19,10,727.0100000000001,72.70100000000001,29.799572125936454,89.41000000000001,8.941,0.0,0.0,0.0,0.0
963,31,2013-08-10,21,2277.18,108.43714285714285,78.18696401209456,412.12,19.624761904761904,0.0,0.0,0.0,0.0
963,432,2013-09-16,2,142.12,71.06,0.25455844122716176,49.51,24.755,0.0,0.0,0.0,0.0
963,492,2013-09-16,1,59.49,59.49,,14.25,14.25,0.0,0.0,0.0,0.0
963,518,2013-09-16,2,112.92,56.46,4.285067093990479,82.28,41.14,0.0,0.0,0.0,0.0
963,522,2013-10-21,2,112.92,56.46,4.285067093990479,82.28,41.14,0.0,0.0,0.0,0.0
963,811,2013-09-16,3,426.01,142.00333333333333,61.49357717138704,142.48,47.49333333333333,0.0,0.0,0.0,0.0
963,812,2013-02-16,3,426.01,142.00333333333333,61.49357717138704,142.48,47.49333333333333,0.0,0.0,0.0,0.0
963,853,2013-07-29,2,184.87,92.435,4.787112908632929,78.00999999999999,39.004999999999995,0.0,0.0,0.0,0.0
963,981,2013-07-29,1,71.24,71.24,,10.33,10.33,0.0,0.0,0.0,0.0
963,981,2013-09-16,1,71.24,71.24,,10.33,10.33,0.0,0.0,0.0,0.0
963,1059,2013-05-19,2,284.6,142.3,50.11972865050249,113.63000000000001,56.815000000000005,0.0,0.0,0.0,0.0
963,1077,2013-07-29,1,248.98,248.98,,0.0,0.0,0.0,0.0,0.0,0.0
964,8,2013-02-16,4,741.96,185.49,59.55010047570589,0.0,0.0,0.0,0.0,0.0,0.0
964,30,2013-08-10,10,751.57,75.15700000000001,51.085724044111494,230.81,23.081,0.0,0.0,0.0,0.0
964,415,2013-10-21,1,237.59,237.59,,89.41,89.41,0.0,0.0,0.0,0.0
964,417,2013-10-08,1,237.59,237.59,,89.41,89.41,0.0,0.0,0.0,0.0
964,432,2013-09-16,2,142.12,71.06,0.25455844122716176,49.51,24.755,0.0,0.0,0.0,0.0
964,522,2013-10-21,1,89.05,89.05,,31.7,31.7,0.0,0.0,0.0,0.0
964,596,2013-10-21,1,99.38,99.38,,24.93,24.93,0.0,0.0,0.0,0.0
964,601,2013-05-19,1,59.49,59.49,,11.75,11.75,0.0,0.0,0.0,0.0
964,625,2013-05-19,1,142.12,142.12,,49.87,49.87,0.0,0.0,0.0,0.0
964,658,2013-04-22,1,102.59,102.59,,0.0,0.0,0.0,0.0,0.0,0.0
964,666,2013-07-15,1,89.05,89.05,,13.54,13.54,0.0,0.0,0.0,0.0
964,801,2013-09-16,1,89.05,89.05,,31.7,31.7,0.0,0.0,0.0,0.0
965,21,2013-05-19,11,1013.38,92.12545454545455,46.4758112061826,626.5499999999998,56.9590909090909,0.0,0.0,0.0,0.0
965,934,2013-08-26,2,84.07,42.035,39.29392383053644,0.0,0.0,0.0,0.0,0.0,0.0
966,24,2013-05-19,6,840.63,140.105,95.44094985906207,52.36,8.726666666666667,0.0,0.0,0.0,0.0
966,31,2013-08-10,18,2003.62,111.31222222222222,78.22162763625772,456.65,25.369444444444444,0.0,0.0,0.0,0.0
966,671,2013-09-07,1,89.05,89.05,,24.58,24.58,0.0,0.0,0.0,0.0
967,8,2013-02-16,9,1087.47,120.83,39.831390259442365,123.61000000000001,13.734444444444446,0.0,0.0,0.0,0.0
967,9,2013-02-16,3,365.11,121.70333333333333,62.69543630387568,68.39,22.796666666666667,0.0,0.0,0.0,0.0
967,20,2013-05-19,7,614.79,87.82714285714285,47.70269793707889,17.45,2.492857142857143,0.0,0.0,0.0,0.0
967,23,2013-05-19,12,3060.0999999999995,255.0083333333333,230.46885413053627,230.10999999999999,19.175833333333333,213.71999999999997,17.81,5.0,0.4166666666666667
967,28,2013-07-15,1,173.83,173.83,,57.35,57.35,35.62,35.62,1.0,1.0
967,44,2013-10-21,1,65.18,65.18,,0.0,0.0,0.0,0.0,0.0,0.0
967,270,2013-07-15,1,341.95,341.95,,0.0,0.0,0.0,0.0,0.0,0.0
967,295,2013-10-21,1,74.45,74.45,,3.56,3.56,35.62,35.62,1.0,1.0
967,440,2013-05-19,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
967,549,2013-07-15,1,213.36,213.36,,0.0,0.0,0.0,0.0,0.0,0.0
967,869,2013-09-16,2,344.8,172.4,17.635243122792495,71.24,35.62,0.0,0.0,0.0,0.0
967,878,2013-10-21,1,35.62,35.62,,21.02,21.02,0.0,0.0,0.0,0.0
967,884,2013-02-16,1,120.75,120.75,,0.0,0.0,0.0,0.0,0.0,0.0
967,887,2013-08-10,4,564.5699999999999,141.14249999999998,48.52568898703723,35.62,8.905,17.81,4.4525,1.0,0.25
967,907,2013-02-16,2,123.96,61.98,27.704443686888926,46.31,23.155,0.0,0.0,0.0,0.0
967,907,2013-09-16,3,195.2,65.06666666666666,20.306418525513877,63.76,21.253333333333334,0.0,0.0,0.0,0.0
967,1099,2013-04-22,1,63.76,63.76,,0.0,0.0,0.0,0.0,0.0,0.0
968,30,2013-08-10,9,958.54,106.50444444444445,44.86643041047257,133.21,14.801111111111112,0.0,0.0,0.0,0.0
968,586,2013-05-19,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
969,342,2012-11-19,1,35.62,35.62,,28.14,28.14,0.0,0.0,0.0,0.0
969,439,2012-11-19,1,142.12,142.12,,32.06,32.06,0.0,0.0,0.0,0.0
970,6,2013-02-16,2,162.43,81.215,30.723789642555484,14.959999999999999,7.4799999999999995,0.0,0.0,0.0,0.0
970,42,2013-10-21,7,1226.7400000000002,175.24857142857147,97.74917483514827,455.58,65.08285714285714,0.0,0.0,0.0,0.0
970,43,2013-10-21,7,1226.7400000000002,175.24857142857147,97.74917483514827,455.58,65.08285714285714,0.0,0.0,0.0,0.0
971,31,2013-08-10,28,2632.68,94.02428571428571,57.41681315437344,545.6799999999998,19.488571428571422,35.62,1.272142857142857,1.0,0.03571428571428571
971,38,2013-09-16,1,118.97,118.97,,58.77,58.77,35.62,35.62,1.0,1.0
971,108,2013-04-22,1,35.62,35.62,,1.78,1.78,0.0,0.0,0.0,0.0
971,139,2013-05-19,1,8.9,8.9,,0.0,0.0,0.0,0.0,0.0,0.0
971,241,2013-09-16,2,94.03999999999999,47.019999999999996,22.160726522386394,35.26,17.63,0.0,0.0,0.0,0.0
971,488,2013-07-29,2,71.24,35.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,781,2013-07-29,1,106.86,106.86,,28.14,28.14,0.0,0.0,0.0,0.0
971,796,2013-07-29,9,985.61,109.51222222222222,73.12806331665323,38.46,4.273333333333333,0.0,0.0,0.0,0.0
971,809,2013-07-29,1,142.12,142.12,,32.06,32.06,0.0,0.0,0.0,0.0
971,810,2013-07-29,1,142.12,142.12,,32.06,32.06,0.0,0.0,0.0,0.0
971,878,2013-10-21,2,95.46,47.73,0.0,17.8,8.9,0.0,0.0,0.0,0.0
971,906,2013-07-29,1,213.72,213.72,,42.03,42.03,0.0,0.0,0.0,0.0
971,907,2013-09-16,2,131.08,65.54,17.635243122792502,46.309999999999995,23.154999999999998,0.0,0.0,0.0,0.0
972,32,2013-08-10,2,338.03,169.015,12.339013331705257,88.69,44.345,0.0,0.0,0.0,0.0
973,24,2013-05-19,6,1155.51,192.585,119.68132581986215,320.22,53.370000000000005,0.0,0.0,0.0,0.0
973,31,2013-08-10,13,938.5799999999999,72.19846153846153,55.698650918155685,219.07,16.85153846153846,0.0,0.0,0.0,0.0
973,423,2013-08-10,1,159.93,159.93,,0.0,0.0,0.0,0.0,0.0,0.0
973,532,2013-02-16,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
973,597,2012-10-08,1,124.31,124.31,,0.0,0.0,0.0,0.0,0.0,0.0
974,7,2013-02-16,4,416.03999999999996,104.00999999999999,63.35657924267481,141.41,35.3525,0.0,0.0,0.0,0.0
974,9,2013-02-16,1,57.35,57.35,,0.0,0.0,0.0,0.0,0.0,0.0
974,32,2013-08-10,3,344.43999999999994,114.81333333333332,101.76971766362198,53.43,17.81,71.24,23.746666666666666,1.0,0.3333333333333333
974,907,2013-02-16,1,99.38,99.38,,24.93,24.93,0.0,0.0,0.0,0.0
976,96,2013-02-16,1,35.26,35.26,,0.0,0.0,0.0,0.0,0.0,0.0
976,911,2013-02-16,1,94.04,94.04,,0.0,0.0,12.47,12.47,1.0,1.0
977,33,2013-08-10,10,1201.7999999999997,120.17999999999998,52.478346433976405,276.41,27.641000000000002,0.0,0.0,0.0,0.0
977,37,2013-09-16,2,213.01,106.505,15.110871913956524,0.0,0.0,0.0,0.0,0.0,0.0
977,65,2013-02-16,1,71.24,71.24,,37.76,37.76,0.0,0.0,0.0,0.0
977,387,2013-08-10,1,166.7,166.7,,0.0,0.0,0.0,0.0,0.0,0.0
977,463,2013-08-10,1,35.62,35.62,,42.39,42.39,0.0,0.0,0.0,0.0
977,492,2013-09-16,2,179.51999999999998,89.75999999999999,24.183051916579934,66.96,33.48,8.9,4.45,1.0,0.5
977,685,2013-05-19,1,142.12,142.12,,0.0,0.0,0.0,0.0,0.0,0.0
977,705,2013-08-10,1,89.05,89.05,,27.43,27.43,0.0,0.0,0.0,0.0
977,869,2013-09-16,1,83.35,83.35,,48.09,48.09,0.0,0.0,0.0,0.0
977,907,2013-09-16,1,61.98,61.98,,62.33,62.33,0.0,0.0,0.0,0.0
977,1032,2013-05-19,1,56.99,56.99,,20.66,20.66,0.0,0.0,0.0,0.0
978,21,2013-05-19,30,2207.7099999999996,73.59033333333332,35.937561320687315,393.97999999999996,13.132666666666665,0.0,0.0,0.0,0.0
978,786,2013-05-19,1,92.26,92.26,,14.25,14.25,0.0,0.0,0.0,0.0
979,20,2013-05-19,2,152.81,76.405,17.882730496207788,17.45,8.725,0.0,0.0,0.0,0.0
979,23,2013-05-19,3,608.04,202.67999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,11,2013-02-16,2,71.24,35.62,0.0,4.98,2.49,0.0,0.0,0.0,0.0
981,539,2013-08-10,1,267.15,267.15,,137.85,137.85,0.0,0.0,0.0,0.0
981,886,2013-08-10,3,191.28,63.76,0.0,21.36,7.12,0.0,0.0,0.0,0.0
981,1022,2013-08-10,1,191.64,191.64,,21.37,21.37,0.0,0.0,0.0,0.0
983,21,2013-05-19,2,120.75,60.375,65.23060056445901,13.89,6.945,0.0,0.0,0.0,0.0
983,170,2013-05-19,1,142.12,142.12,,17.81,17.81,0.0,0.0,0.0,0.0
983,791,2013-01-07,2,92.25999999999999,46.129999999999995,14.863384540541233,21.02,10.51,0.0,0.0,0.0,0.0
983,792,2013-02-16,1,265.73,265.73,,0.0,0.0,0.0,0.0,0.0,0.0
985,33,2013-08-10,4,462.70000000000005,115.67500000000001,30.744253121518494,233.66,58.415,0.0,0.0,0.0,0.0
986,32,2013-08-10,1,35.62,35.62,,0.0,0.0,0.0,0.0,0.0,0.0
987,457,2013-04-08,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
987,1059,2013-05-19,1,159.93,159.93,,39.18,39.18,0.0,0.0,0.0,0.0
988,29,2013-08-10,4,291.01,72.7525,42.63813267878101,10.69,2.6725,0.0,0.0,0.0,0.0
989,29,2013-08-10,4,292.44,73.11,74.31375332556776,34.91,8.7275,0.0,0.0,0.0,0.0
989,134,2013-05-19,1,28.14,28.14,,0.0,0.0,0.0,0.0,0.0,0.0
989,241,2013-09-16,1,35.62,35.62,,3.56,3.56,0.0,0.0,0.0,0.0
989,409,2012-11-19,2,35.62,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,415,2013-10-21,1,237.59,237.59,,89.41,89.41,0.0,0.0,0.0,0.0
989,432,2013-09-16,1,35.26,35.26,,0.0,0.0,0.0,0.0,0.0,0.0
989,518,2013-09-16,1,53.43,53.43,,42.39,42.39,0.0,0.0,0.0,0.0
989,522,2013-10-21,3,216.22,72.07333333333334,21.6508898970304,121.11,40.37,0.0,0.0,0.0,0.0
989,527,2013-10-21,1,71.24,71.24,,70.53,70.53,0.0,0.0,0.0,0.0
989,705,2013-02-16,1,71.24,71.24,,70.88,70.88,0.0,0.0,0.0,0.0
989,801,2013-09-16,2,162.79,81.395,20.400030637231893,78.72,39.36,0.0,0.0,0.0,0.0
989,981,2013-07-29,2,174.18,87.09,22.415284963613566,24.58,12.29,0.0,0.0,0.0,0.0
989,981,2013-09-16,2,174.18,87.09,22.415284963613566,24.58,12.29,0.0,0.0,0.0,0.0
989,1077,2013-07-29,1,89.05,89.05,,6.77,6.77,0.0,0.0,0.0,0.0
989,1109,2013-10-21,1,65.9,65.9,,0.0,0.0,0.0,0.0,0.0,0.0
990,488,2013-07-29,1,35.62,35.62,,0.0,0.0,0.0,0.0,0.0,0.0
990,1038,2013-07-29,1,35.62,35.62,,0.0,0.0,0.0,0.0,0.0,0.0
992,364,2012-11-19,1,113.63,113.63,,0.0,0.0,0.0,0.0,0.0,0.0
992,597,2012-10-08,2,568.5,284.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,701,2013-09-16,2,152.45,76.225,7.558971490884192,0.0,0.0,0.0,0.0,0.0,0.0
992,800,2012-10-08,1,142.12,142.12,,0.0,0.0,0.0,0.0,0.0,0.0
992,845,2013-09-16,1,81.57,81.57,,24.93,24.93,0.0,0.0,0.0,0.0
993,9,2013-02-16,8,785.05,98.13125,33.996233168438785,42.74,5.3425,0.0,0.0,0.0,0.0
993,870,2012-08-12,1,177.74,177.74,,42.74,42.74,0.0,0.0,0.0,0.0
993,1083,2013-05-19,1,391.46,391.46,,71.24,71.24,0.0,0.0,0.0,0.0
994,269,2013-07-15,1,142.12,142.12,,0.0,0.0,0.0,0.0,0.0,0.0
994,492,2013-09-16,1,85.13,85.13,,0.0,0.0,0.0,0.0,0.0,0.0
994,518,2013-09-16,1,53.07,53.07,,53.43,53.43,0.0,0.0,0.0,0.0
994,666,2013-07-15,1,63.76,63.76,,38.83,38.83,0.0,0.0,0.0,0.0
994,673,2013-07-29,2,497.96,248.98,0.0,35.62,17.81,0.0,0.0,0.0,0.0
994,703,2013-07-29,2,138.56,69.28,22.41528496361355,31.7,15.85,0.0,0.0,0.0,0.0
994,993,2013-09-16,1,106.86,106.86,,24.58,24.58,0.0,0.0,0.0,0.0
995,23,2013-05-19,19,3653.180000000001,192.27263157894743,173.5512302476356,187.0,9.842105263157896,0.0,0.0,0.0,0.0
995,29,2013-08-10,1,88.69,88.69,,0.0,0.0,0.0,0.0,0.0,0.0
995,455,2013-01-12,1,31.7,31.7,,0.0,0.0,0.0,0.0,0.0,0.0
995,996,2013-04-08,2,99.02,49.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,583,2013-02-16,1,53.43,53.43,,31.7,31.7,17.81,17.81,1.0,1.0
998,9,2013-02-16,3,262.87,87.62333333333333,45.59633355143079,21.02,7.006666666666667,0.0,0.0,0.0,0.0
998,21,2013-05-19,15,1467.88,97.85866666666668,48.23892024772805,86.56,5.770666666666667,0.0,0.0,0.0,0.0
998,33,2013-08-10,17,2244.77,132.04529411764705,78.4225877153425,240.08,14.122352941176471,0.0,0.0,0.0,0.0
998,520,2013-03-11,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
998,584,2012-12-22,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
998,586,2013-05-19,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
998,705,2013-03-11,1,113.63,113.63,,17.81,17.81,0.0,0.0,0.0,0.0
998,705,2013-04-22,1,113.63,113.63,,17.81,17.81,0.0,0.0,0.0,0.0
998,705,2013-08-10,1,113.63,113.63,,17.81,17.81,0.0,0.0,0.0,0.0
998,715,2013-10-08,1,170.62,170.62,,0.0,0.0,0.0,0.0,0.0,0.0
998,869,2013-10-08,1,120.75,120.75,,10.69,10.69,0.0,0.0,0.0,0.0
998,870,2013-03-11,1,120.75,120.75,,10.69,10.69,0.0,0.0,0.0,0.0
998,942,2012-08-12,1,106.86,106.86,,56.28,56.28,0.0,0.0,0.0,0.0
999,7,2013-02-16,3,266.43,88.81,77.83846799622921,34.91,11.636666666666665,0.0,0.0,0.0,0.0
999,30,2013-08-10,11,1077.1399999999999,97.92181818181817,45.607076165477174,353.36,32.123636363636365,19.59,1.780909090909091,1.0,0.09090909090909091
999,520,2013-03-11,1,59.49,59.49,,47.02,47.02,0.0,0.0,0.0,0.0
999,788,2013-03-11,1,44.52,44.52,,19.23,19.23,0.0,0.0,0.0,0.0
999,812,2013-02-16,1,117.19,117.19,,24.93,24.93,0.0,0.0,0.0,0.0
999,902,2013-02-16,1,65.18,65.18,,0.0,0.0,0.0,0.0,0.0,0.0
999,932,2013-10-08,2,125.38,62.69,0.0,17.1,8.55,0.0,0.0,0.0,0.0
999,1008,2013-08-10,1,178.1,178.1,,34.91,34.91,0.0,0.0,0.0,0.0
1003,21,2013-05-19,8,481.21999999999997,60.152499999999996,28.20926582829529,120.38000000000001,15.047500000000001,0.0,0.0,0.0,0.0
1003,22,2013-05-19,6,656.48,109.41333333333334,77.97830894977568,31.7,5.283333333333333,0.0,0.0,0.0,0.0
1004,8,2013-02-16,3,620.15,206.71666666666667,142.66092539070863,759.77,253.25666666666666,0.0,0.0,0.0,0.0
1004,62,2013-02-16,1,142.12,142.12,,71.24,71.24,0.0,0.0,0.0,0.0
1004,415,2013-10-21,2,237.94,118.97,0.0,89.04,44.52,0.0,0.0,0.0,0.0
1004,522,2013-10-21,3,333.75,111.25,8.227241335952167,28.5,9.5,0.0,0.0,0.0,0.0
1004,596,2013-10-21,1,178.1,178.1,,70.53,70.53,0.0,0.0,0.0,0.0
1004,715,2013-10-08,1,67.32,67.32,,0.0,0.0,0.0,0.0,0.0,0.0
1004,720,2013-09-07,2,142.12,71.06,0.25455844122716176,21.02,10.51,0.0,0.0,0.0,0.0
1004,867,2013-08-10,2,426.73,213.365,0.5020458146424644,99.03,49.515,0.0,0.0,0.0,0.0
1005,32,2013-08-10,11,940.72,85.52,35.97968537939152,63.4,5.763636363636364,0.0,0.0,0.0,0.0
1005,202,2013-08-10,1,68.39,68.39,,0.0,0.0,0.0,0.0,0.0,0.0
1005,389,2013-09-07,2,177.74,88.87,24.932585104637674,35.26,17.63,0.0,0.0,0.0,0.0
1005,390,2013-09-07,2,177.74,88.87,24.932585104637674,35.26,17.63,0.0,0.0,0.0,0.0
1005,455,2013-08-26,1,31.7,31.7,,0.0,0.0,0.0,0.0,0.0,0.0
1005,558,2013-02-16,2,71.24,35.62,0.0,34.9,17.45,0.0,0.0,0.0,0.0
1005,671,2013-09-07,3,173.83,57.943333333333335,2.6789052490398637,29.56,9.853333333333333,0.0,0.0,0.0,0.0
1005,726,2013-09-07,1,53.07,53.07,,0.0,0.0,0.0,0.0,0.0,0.0
1005,833,2013-09-07,2,177.74,88.87,24.932585104637674,35.26,17.63,0.0,0.0,0.0,0.0
1005,834,2013-09-07,2,177.74,88.87,24.932585104637674,35.26,17.63,0.0,0.0,0.0,0.0
1005,960,2013-05-19,3,106.85999999999999,35.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,8,2013-02-16,1,124.31,124.31,,0.0,0.0,0.0,0.0,0.0,0.0
1006,9,2013-02-16,1,21.37,21.37,,6.77,6.77,0.0,0.0,0.0,0.0
1006,613,2012-10-08,1,67.32,67.32,,0.0,0.0,0.0,0.0,0.0,0.0
1007,20,2013-05-19,19,1593.9499999999998,83.89210526315789,33.766014402872166,123.22999999999999,6.48578947368421,0.0,0.0,0.0,0.0
1007,29,2013-08-10,19,1593.9499999999998,83.89210526315789,33.76601440287217,123.22999999999999,6.48578947368421,0.0,0.0,0.0,0.0
1007,270,2013-07-15,1,138.56,138.56,,92.61,92.61,0.0,0.0,0.0,0.0
1007,539,2013-08-10,3,259.32,86.44,4.835772947523487,159.93,53.31,0.0,0.0,0.0,0.0
1007,597,2012-10-08,2,284.24,142.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,610,2013-05-19,1,117.19,117.19,,0.0,0.0,0.0,0.0,0.0,0.0
1007,774,2013-08-10,2,540.71,270.355,20.145472196004746,99.74000000000001,49.870000000000005,0.0,0.0,0.0,0.0
1007,971,2013-04-22,1,284.6,284.6,,35.62,35.62,0.0,0.0,0.0,0.0
1007,1008,2013-08-10,2,231.17000000000002,115.58500000000001,37.526156877570074,17.45,8.725,0.0,0.0,0.0,0.0
1009,29,2013-08-10,4,116.48,29.12,23.90498274418955,24.58,6.145,0.0,0.0,0.0,0.0
1009,32,2013-08-10,1,38.83,38.83,,10.69,10.69,10.69,10.69,1.0,1.0
1010,6,2013-02-16,1,59.49,59.49,,4.27,4.27,0.0,0.0,0.0,0.0
1011,30,2013-08-10,52,4380.56,84.24153846153847,48.563004008926804,641.53,12.337115384615384,14.25,0.27403846153846156,1.0,0.019230769230769232
1011,418,2013-08-10,1,45.95,45.95,,0.0,0.0,0.0,0.0,0.0,0.0
1011,462,2013-08-10,2,142.12,71.06,24.932585104637663,17.45,8.725,17.81,8.905,1.0,0.5
1011,468,2013-08-10,8,1131.6599999999999,141.45749999999998,6.995114111190137,19.59,2.44875,0.0,0.0,0.0,0.0
1011,497,2013-08-10,3,159.21,53.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,753,2013-08-10,1,373.65,373.65,,0.0,0.0,0.0,0.0,0.0,0.0
1011,865,2013-05-19,1,102.94,102.94,,0.0,0.0,0.0,0.0,0.0,0.0
1011,869,2013-08-10,3,540.35,180.11666666666667,4.116507419322029,121.1,40.36666666666667,0.0,0.0,0.0,0.0
1011,913,2013-04-22,3,351.57,117.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,1099,2013-04-22,1,78.01,78.01,,0.0,0.0,0.0,0.0,0.0,0.0
1012,9,2013-02-16,2,241.51,120.755,65.48515900568617,53.43,26.715,0.0,0.0,0.0,0.0
1012,37,2013-09-16,2,230.82,115.41,37.2786695041548,0.0,0.0,0.0,0.0,0.0,0.0
1012,452,2013-09-16,1,142.48,142.48,,13.54,13.54,0.0,0.0,0.0,0.0
1012,492,2013-04-22,2,191.99,95.995,15.365430355183674,6.77,3.385,0.0,0.0,0.0,0.0
1012,492,2013-09-16,2,191.99,95.995,15.365430355183674,6.77,3.385,0.0,0.0,0.0,0.0
1012,496,2013-04-22,1,85.13,85.13,,0.0,0.0,0.0,0.0,0.0,0.0
1012,514,2012-12-17,3,327.35,109.11666666666667,3.9086613224137663,13.54,4.513333333333333,0.0,0.0,0.0,0.0
1012,590,2013-09-16,2,144.62,72.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,771,2013-05-19,1,56.64,56.64,,14.25,14.25,0.0,0.0,0.0,0.0
1012,1017,2013-02-16,1,195.2,195.2,,0.0,0.0,0.0,0.0,0.0,0.0
1014,24,2013-05-19,25,3808.48,152.3392,68.23392502511733,614.0899999999999,24.563599999999997,0.0,0.0,0.0,0.0
1014,73,2013-02-16,2,164.56,82.28,38.79187801589399,0.0,0.0,0.0,0.0,0.0,0.0
1014,492,2012-09-16,1,142.48,142.48,,84.78,84.78,0.0,0.0,0.0,0.0
1014,494,2012-09-16,1,142.48,142.48,,84.78,84.78,0.0,0.0,0.0,0.0
1014,705,2013-05-19,1,106.5,106.5,,35.62,35.62,0.0,0.0,0.0,0.0
1014,705,2013-08-10,2,177.74,88.87,24.932585104637674,106.5,53.25,0.0,0.0,0.0,0.0
1014,812,2013-02-16,1,178.1,178.1,,106.15,106.15,0.0,0.0,0.0,0.0
1014,934,2013-01-12,1,29.92,29.92,,0.0,0.0,0.0,0.0,0.0,0.0
1015,9,2013-02-16,5,241.5,48.3,35.27527108329573,116.11999999999999,23.223999999999997,17.81,3.562,1.0,0.2
1015,468,2013-03-11,1,149.25,149.25,,0.0,0.0,0.0,0.0,0.0,0.0
1015,468,2013-05-19,1,149.25,149.25,,0.0,0.0,0.0,0.0,0.0,0.0
1015,520,2013-03-11,1,71.24,71.24,,24.58,24.58,0.0,0.0,0.0,0.0
1015,578,2013-03-11,1,74.45,74.45,,0.0,0.0,0.0,0.0,0.0,0.0
1015,705,2013-03-11,3,346.59000000000003,115.53000000000002,1.6454482671904342,39.18,13.06,0.0,0.0,0.0,0.0
1015,887,2013-08-10,1,89.05,89.05,,31.7,31.7,0.0,0.0,0.0,0.0
1017,42,2013-10-21,3,323.42999999999995,107.80999999999999,107.3486250494155,135.0,45.0,0.0,0.0,0.0,0.0
1017,43,2013-10-21,3,323.42999999999995,107.80999999999999,107.3486250494155,135.0,45.0,0.0,0.0,0.0,0.0
1017,360,2012-11-19,1,28.14,28.14,,14.25,14.25,0.0,0.0,0.0,0.0
